"","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
"3462","One Eyed Kutkh","NS",2018,"Adventure","Sometimes You",0,0,0,0,0
"3463","One Piece Unlimited Cruise 1: The Treasure Beneath the Waves","Wii",2008,"Adventure","Namco Bandai Games",0,0.07,0.19,0.01,0.28
"3464","One Piece Unlimited Cruise 1: The Treasure Beneath the Waves","Wii",2009,"Adventure","Namco Bandai",0,0.07,0.19,0.01,0.27
"3465","One Piece Unlimited Cruise 2: Awakening of a Hero","Wii",2009,"Adventure","Namco Bandai",0,0.1,0.17,0.01,0.29
"3466","One Piece: Unlimited Adventure","Wii",2007,"Adventure","Namco Bandai Games",0.07,0,0.11,0.01,0.19
"3467","One Piece: Unlimited Adventure","Wii",2008,"Adventure","Namco Bandai",0.07,0,0.11,0.01,0.19
"3468","One Way Trip","PS4",2016,"Adventure","Unknown",0,0,0,0,0
"3469","One Way Trip","PSV",2016,"Adventure","Unknown",0,0,0,0,0
"3470","Onedari Milky Pie","PC",2005,"Adventure","Sekilala",0,0,0,0,0
"3471","Oni (Japan)","PC",2000,"Adventure","Unknown",0,0,0,0,0
"3472","Oni Coach!!","PC",2001,"Adventure","Unknown",0,0,0,0,0
"3473","Oni Isha","PC",2002,"Adventure","Saga Planets",0,0,0,0,0
"3474","Oni Kyoushi","PC",2007,"Adventure","Unknown",0,0,0,0,0
"3475","Oni Mari.","PC",2010,"Adventure","13cm",0,0,0,0,0
"3476","Oni no Sumu Sakura","PC",2000,"Adventure","Unknown",0,0,0,0,0
"3477","Oni Uta. Oni ga Kitari de, Maesasero to Notamouta","PC",2009,"Adventure","13cm",0,0,0,0,0
"3478","Onigokko! Portable","PSP",2013,"Adventure","Alchemist",0,0,0.01,0,0.01
"3479","Onimusha 2: Samurai's Destiny","PS2",2002,"Adventure","Capcom",0.62,0.44,1.06,0.13,2.25
"3480","Only If","Linux",2014,"Adventure","Creability",0,0,0,0,0
"3481","Only If","OSX",2014,"Adventure","Creability",0,0,0,0,0
"3482","Only If","PC",2014,"Adventure","Creability",0,0,0,0,0
"3483","Onna Kyoushi: Chijoku no Senritsu","PC",2004,"Adventure","Unknown",0,0,0,0,0
"3484","Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai","3DS",2012,"Adventure","D3Publisher",0,0,0.03,0,0.03
"3485","Ookami to Koushinryou: Boku to Horo no Ichinen","DS",2008,"Adventure","ASCII Media Works",0,0,0.04,0,0.04
"3486","Ookami to Koushinryou: Omiowataru Kaze","DS",2009,"Adventure","ASCII Media Works",0,0,0.02,0,0.02
"3487","Operation: Weather Disaster","PC",1995,"Adventure","Discovery Channel Multimedia",0,0,0,0,0
"3488","OPUS: Collection","NS",2019,"Adventure","PM Studios",0,0,0,0,0
"3489","OPUS: Rocket of Whispers","NS",2018,"Adventure","Flyhigh Works",0,0,0,0,0
"3490","OPUS: The Day We Found Earth","NS",2017,"Adventure","Flyhigh Works",0,0,0,0,0
"3491","Orange Honey: Boku wa Kimi ni Koishiteru","PS2",2007,"Adventure","Marvelous Interactive",0,0,0,0,0
"3492","Orange Pocket","DC",2004,"Adventure","Pione Soft",0,0,0,0,0
"3493","Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable","PSP",2011,"Adventure","Banpresto",0,0,0.15,0,0.15
"3494","Ore no Imouto ga Konnani Kawaii Wake ga Nai Portable","PSP",2012,"Adventure","Namco Bandai Games",0,0,0.11,0,0.11
"3495","Ore no Shite Agake","PS2",2007,"Adventure","D3 Publisher",0,0,0,0,0
"3496","Ore no Yome: Anata Dake no Hanayome","X360",2010,"Adventure","Idea Factory",0,0,0.02,0,0.02
